request_id,timestamp_ms,latency_ms,status_code
308,1765776041480,1246.07,200
309,1765776041480,1245.58,200
310,1765776041479,1243.83,200
311,1765776041984,1746.25,200
312,1765776041479,1237.25,200
313,1765776041488,1243.67,200
314,1765776041479,1232.52,200
315,1765776041984,1736.08,200
316,1765776041480,1230.88,200
317,1765776041683,1212.81,200
318,1765776041926,1221.75,200
319,1765776041925,1217.53,200
320,1765776042252,1238.37,200
321,1765776042249,1233.74,200
322,1765776042258,1239.58,200
323,1765776042257,1238.07,200
324,1765776042252,1232.5,200
325,1765776042257,1236.3,200
326,1765776042502,1216.36,200
327,1765776042668,1217.13,200
328,1765776042725,1244.87,200
329,1765776042718,1236.72,200
330,1765776042721,1238.39,200
331,1765776042720,1236.12,200
332,1765776042720,1234.69,200
333,1765776042722,1234.83,200
334,1765776042726,1236.98,200
335,1765776042899,1216.51,200
336,1765776043144,1218.21,200
337,1765776043142,1215.82,200
338,1765776043219,1234.47,200
339,1765776043217,1231.31,200
340,1765776043482,1232.04,200
341,1765776043486,1233.52,200
342,1765776043487,1232.53,200
343,1765776043487,1227.79,200
344,1765776043487,1226.61,200
345,1765776043486,1224.71,200
346,1765776043714,1212.49,200
347,1765776043890,1221.37,200
348,1765776043969,1248.47,200
349,1765776043969,1247.6,200
350,1765776043964,1241.27,200
351,1765776043968,1244.91,200
352,1765776043970,1245.32,200
353,1765776043969,1243.13,200
354,1765776043963,1236.08,200
355,1765776044115,1215.93,200
356,1765776044375,1232.74,200
357,1765776044373,1228.97,200
358,1765776044449,1231.19,200
359,1765776044451,1232.27,200
360,1765776044723,1239.38,200
361,1765776044724,1236.12,200
362,1765776044722,1233.8,200
363,1765776044724,1235.26,200
364,1765776044724,1234.25,200
365,1765776044725,1234.08,200
366,1765776044935,1220.86,200
367,1765776045108,1217.87,200
368,1765776045213,1247.25,200
369,1765776045209,1242.24,200
370,1765776045214,1243.98,200
371,1765776045209,1238.72,200
372,1765776045210,1236.92,200
373,1765776045211,1237.39,200
374,1765776045213,1238.6,200
375,1765776045330,1215.25,200
376,1765776045593,1219.29,200
377,1765776045597,1221.11,200
378,1765776045678,1228.91,200
379,1765776045682,1230.26,200
380,1765776045968,1245.43,200
381,1765776045967,1241.95,200
382,1765776045964,1238.65,200
383,1765776045966,1239.56,200
384,1765776045967,1239.87,200
385,1765776045968,1240.23,200
386,1765776046148,1212.28,200
387,1765776046334,1226.37,200
388,1765776046449,1238.92,200
389,1765776046446,1234.39,200
390,1765776046449,1237.44,200
391,1765776046449,1235.17,200
392,1765776046448,1232.89,200
393,1765776046449,1233.05,200
394,1765776046450,1232.85,200
395,1765776046554,1223.6,200
396,1765776046824,1230.97,200
397,1765776046824,1225.7,200
398,1765776046897,1217.93,200
399,1765776046896,1214.01,200
