request_id,timestamp_ms,latency_ms,status_code
0,1765774077048,11568.57,200
1,1765774077057,11568.04,200
2,1765774077058,11566.96,200
3,1765774077047,11555.73,200
4,1765774077053,11560.3,200
5,1765774077058,11564.47,200
6,1765774077058,11563.85,200
7,1765774077058,11562.32,200
8,1765774077059,11562.44,200
9,1765774077059,11562.22,200
10,1765774077061,11562.45,200
11,1765774077060,11560.74,200
12,1765774077061,11560.98,200
13,1765774077060,11559.39,200
14,1765774077059,11557.43,200
15,1765774081325,15822.66,200
16,1765774081325,15821.52,200
17,1765774081329,15824.03,200
18,1765774081328,15822.8,200
19,1765774081325,15818.55,200
20,1765774081333,4283.28,-1
21,1765774081335,4283.48,-1
22,1765774081335,4278.47,-1
23,1765774081333,4272.42,-1
24,1765774081334,4271.88,-1
25,1765774086281,9218.41,200
26,1765774081334,4271.09,-1
27,1765774081333,4268.79,-1
28,1765774086281,9216.16,200
29,1765774081334,4268.94,-1
30,1765774081333,4267.49,-1
31,1765774086280,9213.97,200
32,1765774086280,9213.04,200
33,1765774086279,9211.81,200
34,1765774086280,9211.51,200
35,1765774089876,8550.07,200
36,1765774089879,8552.27,200
37,1765774109117,27789.03,200
38,1765774111650,30320.53,-1
39,1765774089879,8549.82,200
40,1765774102242,20906.95,200
41,1765774095291,13954.99,200
42,1765774089880,8543.19,200
43,1765774111650,30313.22,-1
44,1765774100296,18958.29,200
45,1765774089880,8541.86,200
46,1765774114449,33110.51,200
47,1765774111651,30311.86,-1
48,1765774096087,14746.99,200
49,1765774096079,9798.49,200
50,1765774096080,9798.39,200
51,1765774096081,9798.65,200
52,1765774096082,9799.03,200
53,1765774096081,9796.59,200
54,1765774096082,9796.91,200
55,1765774101077,11200.55,200
56,1765774101078,11197.4,200
57,1765774101078,11197.29,200
58,1765774101078,11197.22,200
59,1765774101079,11197.17,200
60,1765774103123,7832.06,200
61,1765774109760,13677.44,200
62,1765774109761,13677.87,200
63,1765774109763,13678.74,200
64,1765774109761,13676.14,200
65,1765774109762,13677.03,200
66,1765774109762,13675.96,200
67,1765774109760,13673.19,200
68,1765774115375,15078.87,200
69,1765774115376,14296.9,200
70,1765774115380,14299.73,200
71,1765774115382,14301.47,200
72,1765774115382,14301.19,200
73,1765774115382,14299.99,200
74,1765774116880,14637.08,200
75,1765774116882,13758.36,200
76,1765774116878,7761.45,-1
77,1765774123565,13801.98,200
78,1765774123567,13804.04,200
79,1765774123570,13805.79,200
80,1765774123571,13806.06,200
81,1765774123569,13804.34,200
82,1765774123570,13804.61,200
83,1765774123570,13803.75,200
84,1765774138042,26390.78,200
85,1765774132254,20601.2,200
86,1765774143740,32085.42,200
87,1765774130405,15955.83,200
88,1765774130405,15028.44,200
89,1765774130407,15028.53,200
90,1765774130406,15025.3,200
91,1765774130406,15023.21,200
92,1765774130406,15022.9,200
93,1765774130407,15022.9,200
94,1765774133151,16271.22,200
95,1765774147272,30391.44,200
96,1765774133153,16270.96,200
97,1765774132255,8689.68,-1
98,1765774138850,15281.11,200
99,1765774138847,15276.78,200
100,1765774138848,15276.91,200
101,1765774138849,15277.44,200
102,1765774138850,15277.77,200
103,1765774138849,15275.87,200
104,1765774144739,14332.43,200
105,1765774144740,14332.31,200
106,1765774144741,14332.49,200
107,1765774138043,7634.64,-1
108,1765774144740,14330.94,200
109,1765774144741,14331.53,200
110,1765774144741,14330.45,200
111,1765774147276,15020.88,200
112,1765774159921,27663.76,200
113,1765774147279,14126.69,200
114,1765774147280,14125.14,200
115,1765774153596,15552.58,200
116,1765774164032,25986.77,200
117,1765774153597,14747.14,200
118,1765774153599,14747.31,200
119,1765774153600,14748.41,200
120,1765774153602,14749.54,200
121,1765774153600,14746.42,200
122,1765774153601,14747.6,200
123,1765774160878,17138.07,200
124,1765774160878,16136.55,200
125,1765774160878,16135.93,200
126,1765774160879,16135.87,200
127,1765774160879,16135.73,200
128,1765774160879,16134.2,200
129,1765774160879,16134.17,200
130,1765774164033,16759.41,200
131,1765774164036,16758.45,200
132,1765774164036,16756.61,200
133,1765774164038,16757.93,200
134,1765774169301,15698.76,200
135,1765774169301,15698.0,200
136,1765774169305,15701.03,200
137,1765774169306,15700.98,200
138,1765774169302,15695.76,200
139,1765774169306,15699.54,200
140,1765774169306,15698.68,200
141,1765774169294,9372.51,-1
142,1765774174309,13429.17,200
143,1765774174310,13429.61,200
144,1765774174315,13434.67,200
145,1765774169295,8413.62,-1
146,1765774174315,13432.97,200
147,1765774174318,13435.61,200
148,1765774174318,13434.72,200
149,1765774178794,14760.37,200
150,1765774178799,14763.46,200
151,1765774178795,14758.22,200
152,1765774178795,14757.82,200
153,1765774178795,14757.01,200
154,1765774193874,24577.07,200
155,1765774200497,31198.19,200
156,1765774184342,15039.7,200
157,1765774184344,15040.71,200
158,1765774184347,15042.72,200
159,1765774184348,15041.81,200
160,1765774184345,15037.92,200
161,1765774184348,15040.34,200
162,1765774184347,15039.48,200
163,1765774189582,15270.12,200
164,1765774189583,15269.93,200
165,1765774189582,15266.4,200
166,1765774189582,15265.43,200
167,1765774189582,15263.74,200
168,1765774189583,15263.93,200
169,1765774194660,15863.85,200
170,1765774194660,15863.5,200
171,1765774194661,15863.53,200
172,1765774194661,15863.29,200
173,1765774194660,15861.73,200
174,1765774200501,16157.73,200
175,1765774200504,16158.47,200
176,1765774200505,16158.47,200
177,1765774200501,16153.12,200
178,1765774200504,16155.23,200
179,1765774200505,16155.21,200
180,1765774200505,16155.23,200
181,1765774205177,15593.57,200
182,1765774205177,15593.81,200
183,1765774205183,15598.33,200
184,1765774205183,15598.36,200
185,1765774205178,15592.89,200
186,1765774205183,15596.93,200
187,1765774210157,16282.14,200
188,1765774210160,15499.4,200
189,1765774210161,15499.12,200
190,1765774210162,15499.09,200
191,1765774210165,15501.47,200
192,1765774210161,15497.51,200
193,1765774210156,9655.82,-1
194,1765774210156,9653.62,-1
195,1765774215040,14536.7,200
196,1765774215040,14535.2,200
197,1765774215045,14539.62,200
198,1765774215040,14533.72,200
199,1765774215041,14534.1,200
200,1765774215041,14533.22,200
201,1765774220273,15093.28,200
202,1765774220273,15092.57,200
203,1765774220276,15094.56,200
204,1765774220280,15096.69,200
205,1765774220276,15092.25,200
206,1765774220279,15095.14,200
207,1765774225611,15453.01,200
208,1765774225616,15456.91,200
209,1765774225612,15452.19,200
210,1765774225611,15449.4,200
211,1765774225615,15452.72,200
212,1765774212480,2317.33,-1
213,1765774225612,15448.19,200
214,1765774212477,2312.58,-1
215,1765774214762,2284.54,-1
216,1765774214753,2272.66,-1
217,1765774217058,2304.52,-1
218,1765774217059,2296.98,-1
219,1765774230227,15185.34,200
220,1765774230227,15185.01,200
221,1765774230230,15186.91,200
222,1765774230233,15189.26,200
223,1765774230230,15185.21,200
224,1765774230233,15187.1,200
225,1765774219338,2279.05,-1
226,1765774219335,2273.16,-1
227,1765774221613,2277.18,-1
228,1765774221636,2297.88,-1
229,1765774235092,14817.58,200
230,1765774235098,14822.55,200
231,1765774235097,14819.99,200
232,1765774235093,14814.75,200
233,1765774235092,14812.13,200
234,1765774235097,14816.54,200
235,1765774223896,2282.91,-1
236,1765774223928,2292.4,-1
237,1765774226195,2299.85,-1
238,1765774226228,2299.66,-1
239,1765774239657,14044.03,200
240,1765774239658,14044.56,200
241,1765774239664,14049.76,200
242,1765774239666,14052.01,200
243,1765774239663,14047.5,200
244,1765774239666,14049.89,200
245,1765774228479,2283.6,-1
246,1765774228543,2314.67,-1
247,1765774230778,2299.11,-1
248,1765774230845,2301.92,-1
249,1765774244491,14262.78,200
250,1765774244497,14268.06,200
251,1765774244496,14265.63,200
252,1765774244496,14264.6,200
253,1765774244491,14258.14,200
254,1765774244497,14262.27,200
255,1765774233062,2283.22,-1
256,1765774233158,2312.86,-1
257,1765774235364,2302.2,-1
258,1765774235448,2290.18,-1
259,1765774249856,14761.7,200
260,1765774249856,14761.27,200
261,1765774249860,14764.26,200
262,1765774249866,14767.94,200
263,1765774249860,14761.45,200
264,1765774249864,14765.63,200
265,1765774237646,2281.94,-1
266,1765774237746,2297.92,-1
267,1765774239930,2283.98,-1
268,1765774240045,2298.82,-1
269,1765774255101,15440.75,200
270,1765774255106,15444.53,200
271,1765774255104,15439.34,200
272,1765774255104,15438.23,200
273,1765774255101,15434.52,200
274,1765774255106,15438.72,200
275,1765774242228,2298.35,-1
276,1765774242329,2283.84,-1
277,1765774244513,2284.13,-1
278,1765774244614,2285.15,-1
279,1765774259622,15128.16,200
280,1765774259626,15131.01,200
281,1765774259632,15134.76,200
282,1765774259633,15135.95,200
283,1765774259627,15128.45,200
284,1765774259633,15133.94,200
285,1765774246797,2284.31,-1
286,1765774246880,2265.83,-1
287,1765774249088,2291.36,-1
288,1765774249162,2282.24,-1
289,1765774251379,2291.0,-1
290,1765774251445,2282.3,-1
291,1765774264823,14965.44,200
292,1765774264828,14969.97,200
293,1765774264825,14963.88,200
294,1765774264825,14962.65,200
295,1765774264823,14956.65,200
296,1765774264827,14959.24,200
297,1765774253663,2283.76,-1
298,1765774253740,2295.09,-1
299,1765774255953,2290.11,-1
300,1765774256014,2273.77,-1
301,1765774269970,14868.03,200
302,1765774269975,14872.43,200
303,1765774269974,14869.81,200
304,1765774269972,14866.77,200
305,1765774269971,14865.24,200
306,1765774269975,14867.83,200
307,1765774258229,2275.39,-1
308,1765774258312,2297.89,-1
309,1765774260543,2314.01,-1
310,1765774260612,2300.86,-1
311,1765774274950,15326.43,200
312,1765774274956,15326.99,200
313,1765774274955,15325.25,200
314,1765774274950,15316.74,200
315,1765774274953,15318.53,200
316,1765774274955,15320.1,200
317,1765774262830,2287.07,-1
318,1765774262913,2300.36,-1
319,1765774265115,2285.09,-1
320,1765774265211,2297.61,-1
321,1765774279790,14966.23,200
322,1765774279796,14972.32,200
323,1765774279796,14970.09,200
324,1765774279791,14965.04,200
325,1765774279791,14962.42,200
326,1765774279796,14967.22,200
327,1765774267393,2277.36,-1
328,1765774267516,2305.45,-1
329,1765774269680,2286.88,-1
330,1765774269811,2294.58,-1
331,1765774271959,2279.1,-1
332,1765774272112,2301.51,-1
333,1765774285055,15084.57,200
334,1765774285065,15092.23,200
335,1765774285061,15088.34,200
336,1765774285056,15080.87,200
337,1765774285061,15085.05,200
338,1765774285062,15084.84,200
339,1765774274258,2299.49,-1
340,1765774274414,2301.45,-1
341,1765774276556,2297.91,-1
342,1765774276715,2301.45,-1
343,1765774290002,15050.63,200
344,1765774290009,15056.79,200
345,1765774290008,15053.84,200
346,1765774290003,15047.03,200
347,1765774290003,15047.1,200
348,1765774290008,15051.54,200
349,1765774278844,2287.86,-1
350,1765774278996,2280.13,-1
351,1765774281128,2283.83,-1
352,1765774281295,2299.34,-1
353,1765774294643,14850.37,200
354,1765774294644,14849.81,200
355,1765774294649,14853.66,200
356,1765774294651,14854.94,200
357,1765774294648,14851.11,200
358,1765774294649,14851.42,200
359,1765774283427,2299.29,-1
360,1765774283591,2295.87,-1
361,1765774285713,2285.81,-1
362,1765774285892,2300.72,-1
363,1765774299629,14570.31,200
364,1765774299635,14574.93,200
365,1765774299635,14572.99,200
366,1765774299630,14567.21,200
367,1765774299635,14571.08,200
368,1765774299630,14564.64,200
